VIOLENT_CRIME_FLAG;REPORTING_AREA_ENCODED;OFFENSE_CODE_GROUP_ENCODED;DAY_OF_WEEK_ENCODED;COUNT_CRIMES_ENCODED
1;360;31;6;2
0;110;46;2;1
0;1;46;0;1
1;229;31;4;2
0;68;19;0;0
1;367;27;2;1
1;727;35;6;1
0;39;4;1;0
1;728;66;3;0
1;39;0;0;2
1;275;31;1;1
1;518;64;0;0
1;515;0;1;0
1;826;57;5;0
1;152;66;2;1
0;60;11;4;0
1;398;31;5;2
0;370;34;6;6
0;105;34;5;2
0;76;46;0;1
1;256;53;3;0
0;812;46;4;5
0;33;34;1;37
1;680;31;2;0
1;98;15;2;0
1;436;58;1;0
0;19;52;4;2
1;55;43;2;0
0;164;5;2;0
1;499;63;2;0
1;149;57;2;0
1;649;31;4;0
1;5;64;2;1
1;744;61;5;0
0;20;21;0;0
1;313;35;4;0
1;171;55;4;0
0;748;51;4;7
0;301;12;2;0
1;296;31;4;0
1;190;42;0;0
1;401;65;0;2
0;15;34;5;41
1;536;31;3;1
0;634;11;1;0
1;545;31;6;2
0;5;34;5;14
0;522;22;3;0
1;632;57;1;0
0;253;11;2;0
1;84;63;1;0
1;1;43;0;2
1;407;63;2;6
0;142;40;1;2
1;702;0;5;0
1;312;31;4;0
0;189;46;4;6
1;520;35;6;4
1;413;43;4;3
0;87;56;0;0
1;772;64;0;0
1;191;55;1;0
1;682;63;4;2
1;557;43;4;0
1;554;66;1;1
1;27;63;2;2
0;64;22;0;1
0;700;19;0;0
1;328;41;2;0
1;394;42;2;1
0;164;52;5;1
1;755;41;5;9
1;507;42;6;1
0;24;5;6;0
0;17;51;6;0
1;39;3;2;0
0;188;52;2;0
1;508;63;3;0
1;623;43;3;2
1;76;66;6;2
1;274;35;4;0
1;48;0;2;0
1;509;63;5;0
1;449;35;4;0
0;114;11;0;0
1;490;43;5;3
0;855;52;0;0
1;582;0;6;1
1;235;27;0;0
0;201;40;0;10
1;413;43;6;1
0;153;32;3;0
1;245;31;0;4
1;434;33;3;0
1;220;43;3;0
1;807;45;2;0
0;741;56;4;0
1;1;27;2;1
0;792;40;2;1
0;96;52;3;1
0;715;4;2;0
0;556;37;1;0
0;285;46;1;3
1;486;27;0;0
1;776;43;3;4
1;299;57;6;0
0;9;34;2;0
0;14;52;0;8
0;513;37;0;0
0;666;40;6;2
0;587;46;2;0
0;270;62;4;0
1;370;15;5;0
1;334;6;2;0
1;185;31;4;5
0;454;4;1;0
0;28;34;1;1
0;98;5;0;0
0;119;19;4;0
0;433;51;0;0
0;583;22;1;0
1;876;35;3;4
0;827;62;0;0
1;59;41;1;1
1;109;43;1;7
0;365;22;4;0
1;224;42;0;0
1;144;64;3;0
1;110;63;6;0
0;92;12;2;0
0;442;22;5;0
1;762;43;4;2
1;49;66;1;3
1;755;58;3;0
1;261;0;1;0
0;852;34;4;0
1;768;66;0;2
0;46;40;4;1
0;874;46;3;0
1;284;63;0;7
0;768;5;5;0
1;744;64;5;0
0;723;62;2;2
1;669;31;6;1
1;253;49;1;0
1;860;66;3;0
0;366;37;6;0
1;268;63;4;2
1;282;35;4;1
1;118;43;5;5
0;18;62;2;1
0;719;46;4;0
1;509;15;6;0
1;159;61;5;1
0;147;62;0;3
1;585;14;6;1
1;467;63;1;2
0;322;56;0;0
1;157;63;5;1
0;187;40;0;4
0;167;5;2;0
1;582;35;1;1
0;372;40;2;1
1;846;35;3;1
1;768;31;5;4
1;511;63;4;1
0;59;4;1;1
0;553;4;5;0
0;267;32;5;0
0;8;21;4;0
0;55;11;1;0
0;155;40;2;2
1;679;41;5;0
0;135;37;3;9
1;346;31;1;1
0;325;12;0;0
0;415;32;2;1
1;47;35;1;3
0;178;34;6;0
0;467;11;1;0
1;261;35;5;1
1;652;15;0;15
0;48;40;5;0
1;306;61;4;0
1;581;35;0;0
1;281;43;0;6
0;475;4;6;0
1;300;31;4;0
1;297;44;5;0
0;769;4;2;0
0;489;40;3;0
1;39;35;5;0
1;196;0;0;0
0;258;4;0;0
1;203;31;3;0
1;238;15;3;0
1;739;0;4;0
1;833;42;3;0
0;97;34;4;0
1;818;64;0;5
1;83;35;2;1
1;321;63;6;1
1;585;64;0;0
1;118;35;1;2
0;746;34;2;3
1;460;64;5;2
0;520;51;0;1
0;79;52;6;3
0;132;46;2;0
0;577;5;4;0
0;299;34;6;8
0;523;46;0;3
1;253;66;2;2
1;200;35;4;6
1;379;0;1;1
1;808;63;0;0
0;326;4;3;2
0;539;40;1;0
1;467;35;5;0
0;462;40;3;1
1;273;64;4;5
1;728;42;6;0
0;251;34;0;1
0;314;21;0;0
1;434;63;6;4
1;127;14;3;0
0;421;51;6;0
1;557;58;2;1
0;86;52;1;2
1;652;61;3;0
1;181;55;2;0
1;463;31;4;3
0;239;52;2;2
1;780;27;6;1
1;33;31;0;3
1;421;33;1;0
1;841;66;0;2
1;398;6;3;0
1;370;14;4;2
1;610;31;4;0
0;779;40;4;0
0;151;62;0;0
0;216;22;1;1
1;586;43;3;1
1;426;31;2;0
0;374;32;1;4
1;562;63;4;0
1;59;55;6;0
1;126;43;4;4
0;362;22;1;5
0;335;51;0;0
1;266;27;2;0
0;22;21;6;0
0;263;40;6;1
1;20;0;0;5
0;201;51;5;0
1;693;43;5;1
1;307;63;5;0
1;717;61;4;3
0;164;11;5;2
1;585;61;4;0
1;540;43;3;2
0;763;52;6;1
1;813;61;3;0
1;123;64;0;0
1;490;27;0;0
1;656;0;0;1
0;431;40;0;0
1;92;15;2;0
0;567;52;6;0
0;570;56;3;0
1;310;0;2;0
0;21;52;1;0
1;185;43;2;3
0;171;4;4;0
0;215;46;1;0
1;783;42;0;0
0;399;22;3;0
0;402;52;1;0
1;398;66;1;0
0;311;21;4;1
1;518;31;4;0
0;189;4;1;0
1;212;63;4;0
0;359;47;6;0
1;289;58;6;0
0;267;59;1;0
0;266;34;3;3
1;500;15;0;2
0;215;12;0;0
0;606;51;1;0
1;187;15;1;5
0;469;62;5;0
1;241;65;5;1
1;94;0;3;0
1;846;42;1;1
1;559;58;4;1
1;798;58;3;0
1;252;66;3;1
1;55;41;6;2
0;65;40;4;1
1;104;63;1;0
0;104;56;1;0
1;335;66;4;1
1;647;27;2;0
1;32;35;3;1
0;70;5;6;0
0;746;32;6;0
1;379;43;6;0
0;388;46;0;0
0;760;34;0;0
1;732;43;6;2
0;765;51;4;2
0;407;62;6;0
1;399;64;0;4
1;179;41;2;1
1;536;35;6;1
1;174;66;2;0
0;841;11;0;1
1;39;3;3;0
1;387;41;3;0
1;201;61;2;1
0;267;56;1;0
1;692;31;5;0
0;349;60;6;0
0;139;22;3;0
1;434;33;6;1
0;81;34;1;0
0;405;32;4;1
0;593;51;5;0
0;499;4;5;0
1;547;61;4;0
0;93;21;6;0
0;104;52;0;0
1;406;31;5;3
1;237;63;6;2
0;453;52;0;0
0;531;32;0;1
0;408;21;3;0
1;706;43;5;2
1;109;31;6;0
1;311;66;4;1
0;173;36;5;0
1;39;35;4;0
0;566;22;6;1
0;433;46;1;0
1;213;20;6;0
0;503;56;2;0
1;294;43;2;5
1;404;43;2;14
0;383;52;0;0
1;792;41;1;1
1;231;27;1;0
0;57;62;0;9
1;803;66;3;0
0;156;62;5;1
1;199;15;2;3
0;798;32;1;0
1;723;31;6;0
1;193;63;1;0
1;454;65;6;0
1;444;58;3;1
1;191;61;0;5
0;494;46;5;0
0;326;56;6;0
1;143;66;0;0
0;36;40;1;1
1;556;3;4;0
0;490;34;1;0
1;337;41;5;1
0;150;32;0;1
0;677;5;2;0
1;437;61;3;2
1;465;33;0;0
1;72;35;1;2
0;273;62;0;2
1;822;65;2;0
1;856;43;4;1
1;48;53;4;0
1;576;43;2;1
0;27;34;0;3
0;702;60;0;0
0;318;11;0;0
1;790;31;6;0
1;652;61;1;1
1;647;53;0;0
1;593;64;4;0
0;250;59;4;0
1;211;58;4;0
1;688;65;5;1
0;382;51;3;0
1;177;41;4;2
1;112;31;2;20
0;799;21;5;1
1;538;55;3;0
1;639;31;1;5
1;422;61;5;1
1;857;15;4;0
0;792;10;5;0
0;238;32;3;1
0;149;40;4;0
0;304;22;4;0
1;436;33;6;0
1;744;42;3;0
1;15;58;5;1
1;230;35;2;0
0;316;56;4;0
0;274;52;3;0
0;575;11;3;2
0;392;32;6;0
0;297;34;4;0
1;3;43;1;1
0;825;56;5;0
0;122;52;5;0
0;74;40;4;2
1;25;35;3;1
0;252;62;0;2
0;252;32;0;1
0;802;32;4;0
1;672;43;0;2
1;560;43;0;5
1;316;42;4;0
1;245;0;6;1
0;86;52;3;7
0;577;40;6;0
1;360;61;6;6
1;228;63;0;1
0;523;52;5;1
1;576;63;5;1
0;628;51;2;0
0;431;40;6;3
1;234;0;0;3
1;149;35;3;0
1;404;27;5;1
0;245;46;2;2
1;618;27;5;0
1;58;57;5;0
1;63;0;0;0
0;861;46;3;0
1;301;15;5;3
1;377;27;1;0
1;575;66;0;1
0;579;47;6;0
1;340;31;6;1
1;377;57;5;0
1;394;31;0;1
0;208;40;3;2
1;750;43;1;4
1;367;63;4;6
1;167;6;5;0
1;367;65;2;0
1;60;61;2;0
0;36;62;1;9
0;263;40;5;2
1;335;65;2;0
0;149;34;3;0
1;462;64;5;0
1;289;33;2;0
1;407;53;4;0
1;335;58;0;0
1;283;64;4;2
1;201;50;6;0
1;75;43;5;5
0;548;51;2;0
0;177;19;2;0
0;773;40;5;1
0;301;51;4;0
0;112;51;5;6
1;396;27;4;0
1;55;63;6;3
1;581;0;1;1
1;363;55;5;0
0;153;46;6;2
0;739;34;3;5
0;342;22;6;1
1;18;66;3;1
0;407;12;2;1
1;403;33;0;0
1;129;42;0;0
1;354;63;4;0
1;43;58;2;1
1;795;45;4;0
0;603;40;3;0
1;530;66;4;1
0;568;40;2;0
0;163;5;2;0
1;26;35;5;0
0;39;51;6;1
0;136;22;2;0
1;172;66;6;0
1;142;53;4;0
0;573;11;5;1
0;580;46;4;1
1;561;31;2;0
0;8;10;4;0
1;767;0;0;0
1;181;15;6;0
1;282;43;6;12
0;135;52;2;0
0;876;22;5;0
1;259;66;0;1
1;168;31;2;2
0;749;56;6;3
1;411;43;0;0
1;818;66;3;0
1;132;3;1;0
0;351;22;5;0
1;366;0;6;0
1;373;31;5;0
0;850;34;2;18
1;42;35;1;2
0;768;34;1;12
1;340;42;2;1
0;544;34;1;1
0;444;46;0;3
0;286;4;6;2
0;351;47;0;0
1;35;54;0;1
1;382;35;4;0
0;520;19;6;0
0;834;34;3;0
0;548;37;0;0
1;60;63;4;1
1;547;35;4;0
1;325;64;3;1
0;768;17;2;0
1;748;64;1;0
1;238;43;3;4
0;183;22;5;0
1;548;15;1;0
0;774;56;3;4
1;377;61;5;0
0;45;5;0;0
1;508;65;2;1
1;262;42;3;1
1;730;43;1;4
1;322;43;0;0
0;274;4;1;1
1;340;43;3;4
1;578;0;2;0
1;876;65;4;5
1;163;58;0;0
1;279;57;4;1
1;638;63;0;0
0;521;40;3;1
0;88;38;1;0
0;173;11;2;0
1;379;27;1;0
1;284;20;0;0
1;176;64;3;6
0;778;22;1;1
0;583;34;0;6
1;381;31;1;1
0;65;4;1;0
0;225;40;4;7
0;202;4;3;0
1;19;61;1;3
1;827;41;3;0
0;24;11;6;0
1;270;35;5;1
1;351;63;4;0
1;572;43;4;6
1;314;43;0;1
1;224;58;3;1
1;200;27;4;1
1;156;58;4;0
1;131;35;1;3
1;438;63;5;0
1;362;49;4;2
0;390;10;6;0
1;552;15;0;0
1;335;65;4;1
0;143;51;4;0
0;121;62;3;0
0;803;10;3;1
1;575;49;1;0
1;235;66;3;0
0;850;4;5;0
1;784;31;4;0
1;38;43;6;6
0;308;11;0;0
1;283;55;2;1
1;18;45;3;0
0;259;12;5;0
1;175;13;2;0
0;520;40;4;1
1;128;0;1;0
0;286;46;2;1
1;595;41;6;0
0;491;19;4;0
0;285;34;1;2
0;393;32;3;0
1;181;42;4;0
0;274;34;2;1
0;239;34;1;2
0;605;56;3;0
1;198;49;4;0
1;363;0;3;4
1;143;57;5;0
1;10;43;1;2
0;211;32;4;2
1;849;43;2;1
1;153;49;6;0
0;751;56;4;1
0;677;32;2;0
0;396;11;6;0
1;767;31;2;2
1;618;63;1;0
1;587;43;3;0
0;284;4;5;0
0;283;12;0;0
0;234;19;5;0
1;351;27;2;0
1;515;45;3;0
0;390;52;3;0
1;245;31;2;1
1;774;3;2;2
1;272;15;3;1
1;853;64;2;0
1;693;27;2;0
0;526;34;4;0
1;49;0;6;1
1;273;63;2;2
1;47;14;4;0
1;443;64;1;2
1;117;43;1;2
0;112;34;5;4
0;360;46;3;1
0;42;37;1;1
1;537;41;2;0
1;411;15;2;0
1;317;35;4;1
0;741;22;0;0
0;525;37;3;2
0;518;32;3;1
0;272;12;5;0
0;108;34;2;0
0;256;56;4;0
1;252;41;5;0
0;38;52;3;3
1;262;14;6;1
1;700;64;6;0
0;463;40;2;4
1;288;64;6;1
0;88;5;3;0
0;201;22;0;1
0;97;40;0;3
0;661;22;6;1
1;505;31;4;0
1;856;31;3;1
0;235;22;1;1
0;415;11;5;1
1;817;0;3;3
0;43;11;6;2
0;452;46;3;0
1;286;27;5;1
1;43;55;2;1
0;353;34;4;2
1;70;43;5;11
0;127;11;0;0
0;182;32;5;3
1;574;63;4;0
1;526;58;6;1
0;97;17;3;0
1;437;61;6;0
0;713;34;4;0
1;343;27;3;0
1;635;64;4;0
1;7;49;3;2
0;669;46;2;0
1;372;58;1;0
1;261;63;0;4
1;151;63;3;3
0;795;40;0;1
1;171;33;2;0
0;32;34;6;1
0;3;22;6;0
1;365;65;3;0
1;561;35;3;1
1;194;43;1;9
1;275;15;1;0
1;170;64;1;2
1;552;15;3;0
0;249;51;0;0
0;586;46;5;1
0;873;37;3;0
0;143;19;5;0
0;47;46;2;0
0;149;40;1;2
0;191;32;1;0
0;249;32;2;1
0;97;4;5;0
0;341;46;2;0
0;437;10;5;0
1;721;35;6;0
1;387;20;4;0
0;448;46;5;0
0;803;10;1;0
0;522;46;0;9
0;141;46;2;0
1;251;64;0;7
0;208;47;1;0
1;510;35;3;2
1;509;35;3;2
1;64;35;6;3
1;15;55;2;0
1;72;43;4;2
1;365;27;2;0
0;444;34;4;1
0;111;34;4;1
0;255;5;3;1
0;72;22;6;0
0;509;62;2;0
1;179;33;6;1
1;827;0;3;1
1;579;15;0;1
0;284;52;5;0
1;759;31;4;1
1;273;66;3;2
1;230;15;0;1
1;16;63;1;1
1;188;49;3;0
1;652;27;5;0
1;851;63;4;2
0;300;22;1;0
0;787;32;2;0
1;290;43;1;5
1;402;14;1;0
1;47;35;5;5
0;207;22;4;1
1;775;15;0;0
1;503;42;5;0
1;215;43;3;1
0;427;40;2;4
0;227;62;1;0
0;152;40;2;0
0;428;40;3;0
1;575;6;4;0
0;508;62;5;1
1;523;66;4;0
1;450;43;5;1
1;390;44;5;0
0;105;40;2;1
0;4;12;2;0
1;237;41;2;0
0;296;52;4;0
0;572;51;4;0
1;683;43;2;1
0;562;46;6;0
1;791;63;0;4
1;596;61;0;7
1;228;43;5;3
1;858;43;4;0
0;41;34;1;1
1;382;55;1;0
1;51;14;4;0
1;271;35;6;1
1;110;43;0;0
1;628;35;1;2
1;516;65;5;0
0;131;19;6;0
0;151;52;5;1
0;307;32;0;0
0;763;47;6;0
1;767;63;2;2
0;268;56;1;1
0;530;4;3;0
1;22;61;3;2
0;240;34;2;0
1;24;35;2;4
1;255;15;0;1
1;314;65;3;0
1;333;55;6;0
0;137;21;4;0
0;252;62;2;1
1;417;61;0;1
1;771;31;0;1
0;417;46;2;2
1;262;31;3;4
1;278;61;3;1
1;421;63;0;1
0;359;32;5;0
1;423;50;4;0
1;368;35;5;1
0;467;40;2;5
1;87;0;6;0
1;853;41;5;0
1;456;27;5;0
1;244;35;0;0
0;851;56;6;0
1;310;35;5;0
0;653;40;5;1
0;423;52;6;0
1;490;43;0;1
1;701;63;3;0
0;344;46;2;0
1;242;14;6;1
0;433;34;5;0
1;127;27;2;0
1;348;6;5;0
1;207;64;3;1
0;772;32;2;0
0;82;62;1;1
1;582;31;4;1
0;530;52;4;1
1;267;66;4;1
0;43;12;4;0
0;370;5;6;0
0;393;62;3;0
0;388;11;1;0
0;466;34;2;3
0;474;34;0;0
0;266;46;0;2
1;236;64;2;1
0;736;40;6;1
0;527;52;0;1
1;766;27;6;3
1;22;43;2;2
0;65;34;0;0
1;496;35;4;0
1;783;41;3;0
0;559;34;5;1
1;362;41;4;3
1;238;41;6;0
1;374;33;6;0
1;333;66;2;0
1;245;63;1;0
0;771;40;3;0
1;744;35;3;0
0;739;59;6;3
0;607;46;1;0
0;252;22;4;0
0;317;46;4;2
0;358;46;1;0
1;122;61;6;4
1;384;61;2;0
0;6;46;5;3
1;239;35;0;3
0;47;34;4;9
1;755;58;1;2
1;156;35;0;0
0;368;22;3;0
0;220;32;6;0
1;27;64;0;0
0;557;46;5;0
0;527;52;3;1
1;356;27;3;0
1;494;61;6;0
0;841;52;4;4
1;504;31;0;3
1;463;31;3;0
1;504;35;5;1
0;325;46;1;0
0;513;47;2;0
1;46;35;5;0
1;275;31;4;2
1;361;65;5;5
1;436;61;3;1
1;510;61;6;0
1;556;63;0;0
0;486;32;4;1
1;758;65;6;0
0;401;32;4;3
1;52;27;0;1
0;377;40;3;3
1;284;66;3;1
1;204;27;5;0
0;720;52;1;0
0;582;11;5;1
0;24;21;1;0
0;521;19;3;0
1;46;35;4;1
1;300;61;5;0
0;520;12;2;0
0;57;4;2;0
0;369;52;2;1
0;450;40;1;0
1;616;35;0;1
0;239;32;1;6
1;811;27;1;1
1;684;8;4;0
1;366;61;5;1
1;574;63;6;0
1;803;31;4;3
0;490;34;6;0
0;194;16;6;0
1;341;41;2;0
0;126;10;1;0
1;56;58;1;0
1;605;61;1;1
0;851;34;1;1
1;244;0;3;2
0;239;22;5;1
1;827;15;2;6
1;170;31;0;1
0;76;34;3;6
0;48;52;6;1
0;276;34;0;2
1;385;41;4;5
1;729;63;1;0
1;311;35;2;0
0;255;12;5;0
1;247;43;4;1
1;301;31;2;0
0;528;40;0;2
0;228;46;1;1
1;597;65;3;0
1;408;44;0;0
0;216;62;5;2
0;212;38;5;0
0;423;46;0;0
1;69;42;6;0
0;777;34;2;0
1;578;63;6;2
0;94;62;1;0
1;402;43;3;10
1;420;63;2;4
1;334;15;3;1
1;102;43;5;3
0;805;34;4;1
0;783;34;0;0
1;805;31;4;1
1;678;43;0;2
1;153;63;4;1
1;387;65;2;0
0;290;52;5;3
1;491;35;2;0
0;5;10;1;0
0;639;4;0;0
1;554;31;2;0
1;240;14;1;0
1;575;31;0;2
1;227;43;5;1
1;222;43;4;0
0;404;17;3;0
1;618;63;4;0
1;474;43;4;1
1;281;35;1;0
0;466;62;4;0
1;225;61;6;0
1;395;35;0;1
1;18;15;3;2
0;525;34;2;0
1;216;27;2;1
0;606;32;2;0
0;652;19;5;0
1;150;63;5;0
1;498;27;6;0
1;92;61;3;2
0;516;34;6;0
1;48;15;1;0
0;827;40;3;9
0;56;56;1;0
0;701;34;3;0
1;383;61;6;2
1;419;43;3;2
0;778;11;1;0
0;84;34;2;3
1;823;61;6;1
1;217;61;2;1
0;615;32;4;0
1;224;15;0;4
0;380;10;5;0
0;153;40;4;2
1;480;43;6;1
1;432;27;2;0
0;414;62;2;0
1;239;61;5;3
1;188;57;6;0
0;426;34;5;0
0;768;56;5;4
1;755;58;2;1
0;97;34;3;0
0;394;19;0;0
0;758;22;1;0
1;213;35;1;0
1;501;63;0;0
1;647;43;4;0
1;526;61;2;0
1;262;61;4;8
1;257;49;1;0
1;821;43;0;1
0;278;46;0;3
1;40;58;4;0
0;323;40;4;2
1;740;20;3;0
0;522;47;2;0
0;184;46;2;4
0;319;17;4;0
1;62;31;1;2
1;174;55;3;0
1;94;63;6;2
1;765;53;6;0
0;559;40;6;5
1;605;63;1;1
0;607;34;2;1
1;654;64;4;1
1;241;43;0;7
1;213;43;0;4
0;3;32;1;0
0;310;34;3;0
0;743;21;1;0
1;579;55;2;1
1;39;0;2;4
1;521;41;0;0
0;549;52;6;3
0;626;11;1;0
0;399;32;0;0
1;244;31;5;2
1;275;31;0;1
1;317;0;1;0
1;226;66;4;4
1;55;64;5;2
1;416;42;0;0
0;208;52;1;2
1;431;61;3;1
0;88;34;0;4
1;518;64;1;0
1;148;15;0;1
1;271;61;2;4
0;33;4;3;0
0;296;46;5;3
0;153;52;1;1
0;97;5;6;0
1;739;35;1;6
0;78;21;1;0
1;252;64;6;8
0;860;51;2;1
1;285;15;0;0
1;689;15;0;0
0;857;46;2;0
1;143;0;0;2
1;857;64;1;0
0;759;32;5;0
0;563;11;2;0
0;234;4;5;1
1;425;63;6;3
1;815;66;6;0
0;661;11;5;0
1;60;41;2;0
1;217;65;3;0
1;512;42;1;0
0;279;12;4;0
0;71;11;1;1
0;632;32;2;0
1;446;65;3;1
0;127;34;4;10
1;526;64;3;0
1;181;42;3;1
0;271;56;2;1
1;237;41;1;0
1;55;35;0;4
1;122;31;1;0
1;572;43;5;3
1;618;15;5;0
0;67;46;5;0
0;55;47;6;0
0;109;11;1;3
0;396;4;3;1
1;350;64;1;2
1;791;31;1;1
0;446;52;4;3
0;848;46;4;4
1;876;14;4;0
1;175;31;4;1
1;229;61;6;4
0;455;34;1;1
0;191;56;0;3
1;377;58;2;0
1;356;41;3;1
1;264;63;2;0
1;198;13;1;1
1;236;55;0;0
0;234;62;1;1
0;197;38;4;4
1;4;63;5;5
1;235;27;6;0
1;278;58;0;2
1;626;43;3;0
1;401;57;1;2
1;228;35;5;2
0;273;23;5;0
0;68;46;0;1
0;825;22;3;0
1;467;35;1;0
1;269;0;2;0
0;149;34;6;1
0;2;4;1;0
0;43;17;3;0
0;335;34;2;0
0;826;62;1;0
0;556;56;3;0
1;7;49;1;0
0;623;22;5;0
1;380;64;5;8
1;390;29;0;0
0;285;52;3;2
1;248;63;4;1
1;246;0;0;0
1;291;58;1;1
1;505;15;1;0
1;62;35;4;0
0;350;62;6;0
1;637;49;6;0
1;652;41;4;0
1;441;63;4;1
0;855;40;6;4
1;309;63;5;0
1;755;42;6;2
1;632;43;2;0
1;158;43;6;3
1;800;61;6;1
0;119;34;4;2
0;335;52;6;0
0;424;56;3;0
0;63;34;4;1
1;285;63;4;1
1;67;35;1;0
0;284;62;2;1
1;349;15;4;3
1;876;65;6;3
0;596;10;4;0
0;224;52;1;0
0;524;46;0;5
1;79;14;1;0
1;67;63;6;2
1;39;63;0;1
0;717;40;1;0
0;15;19;1;1
1;387;41;1;0
0;61;32;5;0
1;356;42;3;1
1;505;31;6;3
1;341;64;4;0
1;5;35;2;0
0;18;10;5;0
0;777;34;6;4
0;390;46;1;6
0;746;4;0;0
1;263;41;5;1
0;750;37;2;2
0;275;21;5;1
0;170;52;0;2
0;93;52;5;0
0;164;56;0;2
1;427;61;3;2
1;74;0;4;1
1;360;27;0;0
1;63;35;1;4
1;691;31;1;0
1;674;41;5;1
1;490;43;6;0
1;324;64;0;0
1;188;15;0;13
1;347;31;3;1
0;769;32;2;3
0;342;34;0;1
0;270;40;5;0
0;247;19;4;0
1;209;65;1;0
1;802;63;6;1
0;93;22;2;0
1;826;31;2;11
0;266;19;6;1
1;188;61;0;5
1;383;64;0;7
0;652;40;6;6
1;57;31;2;2
1;360;55;1;0
1;143;42;2;0
1;174;42;2;0
1;244;65;0;0
1;281;63;2;2
1;284;42;0;3
0;102;4;0;0
1;150;31;3;1
0;272;4;5;0
0;751;56;2;0
0;194;32;1;0
1;855;42;1;1
1;294;49;4;0
1;278;0;3;0
0;175;11;5;0
1;296;14;6;0
1;576;58;1;0
1;260;42;4;4
1;92;64;0;2
1;597;64;3;2
1;852;55;5;0
0;583;62;4;0
1;279;0;6;0
0;351;4;0;0
1;79;63;2;3
1;234;53;0;0
0;568;52;3;0
1;324;58;2;0
0;199;62;1;0
1;15;63;5;0
1;173;57;4;0
0;808;52;0;0
0;873;16;1;0
1;286;6;1;0
0;106;5;1;0
1;385;2;4;0
1;176;58;2;1
1;568;43;5;2
1;204;58;1;0
0;800;62;3;5
1;207;66;4;5
1;91;35;3;0
1;739;43;0;7
0;58;40;3;0
1;380;41;1;0
1;415;64;4;0
1;633;61;2;0
0;79;46;4;4
0;349;21;4;0
0;214;22;5;2
1;688;43;5;0
1;286;66;0;1
1;19;45;2;0
1;818;15;2;0
1;299;15;4;2
0;823;22;0;1
0;381;46;6;2
0;3;21;3;0
0;471;22;6;0
1;390;35;3;0
1;441;61;2;1
0;11;40;0;1
0;357;56;3;0
0;241;4;5;0
1;48;15;0;0
1;520;61;3;0
0;324;62;4;2
1;204;43;2;5
1;6;41;4;0
0;262;34;0;8
1;824;35;6;0
1;825;41;3;0
0;504;62;0;0
1;168;43;2;0
1;415;65;4;2
1;367;27;4;1
1;742;14;0;0
1;150;64;6;0
0;245;62;3;1
0;197;32;6;1
0;737;32;6;1
1;74;63;1;1
1;229;35;5;3
1;239;64;2;2
1;262;63;5;2
1;133;0;3;0
0;155;32;4;0
1;503;66;0;0
1;395;41;1;0
1;323;63;5;4
1;812;42;3;0
0;205;36;6;0
0;250;34;0;2
1;217;57;0;0
0;858;34;5;1
1;723;31;4;0
1;425;42;6;0
1;218;43;4;0
1;811;35;3;1
0;125;34;6;1
1;858;31;0;0
0;24;34;2;7
1;79;44;0;0
0;461;56;1;1
1;7;3;2;0
1;596;35;2;0
1;350;64;6;3
1;462;27;6;1
0;565;22;1;0
1;278;58;1;0
1;251;66;1;0
0;275;40;5;2
1;45;31;2;0
1;162;55;5;0
0;113;52;6;0
1;254;15;0;2
1;515;31;5;0
1;525;35;2;1
1;466;31;6;2
0;367;40;5;5
0;472;52;5;0
1;827;43;6;5
0;140;32;6;0
1;350;31;6;2
1;371;15;4;2
1;558;61;6;0
0;873;40;0;2
1;382;61;6;4
1;754;43;3;1
1;573;66;5;2
0;465;34;2;0
1;223;63;2;1
0;601;32;0;0
1;675;65;5;0
1;748;15;0;7
0;512;56;4;1
0;393;52;5;1
0;511;59;0;0
1;380;43;3;18
1;335;27;5;0
1;538;0;0;0
0;401;12;4;0
1;65;0;1;0
0;427;40;6;0
1;425;31;6;0
0;460;51;2;0
0;393;46;5;5
1;286;13;4;0
0;74;46;5;4
1;180;66;4;0
0;151;62;4;1
0;59;32;0;0
1;529;31;5;1
1;521;57;1;0
1;848;43;0;2
0;544;52;4;0
0;400;32;5;0
1;165;43;1;3
1;669;27;0;0
1;684;35;2;1
1;874;63;3;0
1;122;61;3;0
0;327;40;0;4
0;232;34;1;1
0;446;21;5;0
1;401;6;1;1
1;741;35;5;0
1;685;31;0;1
0;105;22;1;0
1;271;6;2;1
1;593;55;6;1
1;168;35;2;0
1;143;35;0;0
0;78;56;1;0
0;492;62;6;0
1;363;58;4;0
0;338;22;3;0
0;347;40;1;0
0;768;56;1;5
0;329;32;5;0
1;284;43;5;5
1;52;55;4;0
0;848;19;5;0
0;449;56;6;0
1;52;64;4;1
1;48;55;1;1
0;80;46;5;10
1;99;43;5;2
0;529;62;1;2
0;64;62;6;0
0;559;46;2;0
1;323;43;4;4
0;463;32;4;1
0;656;46;4;0
0;765;17;6;0
1;591;66;4;0
1;873;61;2;2
1;139;0;2;1
0;608;34;5;0
0;411;40;0;1
1;141;27;1;0
0;21;10;2;0
1;56;65;1;2
1;563;31;3;2
0;454;37;1;0
1;32;63;3;1
0;363;52;0;3
1;298;63;5;0
1;391;61;3;2
0;43;46;6;0
1;717;55;1;0
0;434;12;4;0
0;7;46;2;2
1;327;0;6;0
1;175;43;2;7
0;361;51;6;0
1;387;15;4;1
1;212;31;5;1
0;732;62;0;1
0;71;34;2;1
1;449;31;5;2
0;4;21;4;0
0;166;22;2;0
